"","cap.diameter","cap.shape","gill.attachment","gill.color","stem.height","stem.width","stem.color","season","class"
"34671",340,"0","5","3",0.322723804136074,634,"5",0.888450287786284,1
"34672",275,"0","5","9",0.251102002541577,736,"5",0.943194553897495,1
"34673",520,"0","5","5",0.0672171156561893,792,"5",0.943194553897495,1
"34674",282,"0","5","5",0.0393641928138848,727,"5",0.943194553897495,1
"34675",365,"0","5","3",0.151627278104775,712,"6",0.943194553897495,1
"34676",352,"0","5","3",0.186586784980351,662,"11",0.943194553897495,1
"34677",354,"0","5","9",0.561463142784398,606,"11",0.888450287786284,1
"34678",262,"6","5","9",0.135711322194886,677,"6",0.888450287786284,1
"34679",464,"6","5","5",0.246271619642433,747,"6",0.888450287786284,1
"34681",291,"0","5","9",0.158733862138047,633,"11",0.943194553897495,1
"34682",358,"6","5","5",0.00838367491578012,721,"5",0.888450287786284,1
"34684",335,"6","5","5",0.509736286077261,562,"6",0.943194553897495,1
"34685",355,"6","5","3",0.195396156856968,579,"5",0.888450287786284,1
"34687",416,"6","5","9",0.0950700384984938,712,"6",0.888450287786284,1
"34688",295,"0","5","5",0.0521525536679729,657,"6",0.943194553897495,1
"34689",276,"0","5","3",0.0711961046336614,761,"11",0.888450287786284,1
"34690",340,"6","5","5",0.195396156856968,693,"5",0.943194553897495,1
"34691",402,"0","5","3",0.0999004213976378,760,"5",0.943194553897495,1
"34693",260,"6","5","3",0.664916856198672,502,"11",0.888450287786284,1
"34694",286,"6","5","3",0.111837388330054,549,"6",0.888450287786284,1
"34695",399,"0","5","3",0.0402155867355567,714,"11",0.888450287786284,1
"34696",423,"6","5","3",0.461137024425925,668,"5",0.943194553897495,1
"34697",275,"6","5","9",0.247123013564105,688,"6",0.888450287786284,1
"34698",243,"0","5","5",0.338639760045962,633,"5",0.943194553897495,1
"34699",400,"0","5","5",0.350576726978378,629,"6",0.943194553897495,1
"34700",286,"6","5","9",0.251102002541577,637,"11",0.943194553897495,1
"34701",385,"6","5","3",0.227228068676744,643,"5",0.888450287786284,1
"34702",443,"6","5","3",0.369620277944067,716,"5",0.888450287786284,1
"34703",449,"6","5","3",0.278954925383881,637,"11",0.888450287786284,1
"34704",347,"6","5","9",0.000425696960835969,713,"6",0.943194553897495,1
"34705",437,"6","5","3",0.0760264875328054,696,"5",0.943194553897495,1
"34706",412,"6","5","9",0.0322576087806126,812,"6",0.888450287786284,1
"34707",302,"6","5","9",0.41026156164046,569,"11",0.888450287786284,1
"34708",346,"6","5","3",0.103028016453438,785,"11",0.888450287786284,1
"34709",380,"6","5","3",0.214439707822656,775,"6",0.888450287786284,1
"34710",458,"0","5","9",0.163564245037191,695,"11",0.888450287786284,1
"34711",310,"6","5","5",0.119795366284998,690,"6",0.888450287786284,1
"34712",334,"6","5","5",0.131732333217414,648,"11",0.943194553897495,1
"34713",362,"0","5","3",0.362513693910795,570,"11",0.943194553897495,1
"34714",323,"6","5","9",0.171522222992135,729,"5",0.943194553897495,1
"34715",330,"6","5","5",0.19937514583444,552,"11",0.943194553897495,1
"34716",320,"0","5","9",0.195396156856968,715,"6",0.943194553897495,1
"34717",340,"0","5","5",0.2192700907218,700,"11",0.888450287786284,1
"34718",390,"6","5","5",0.0919424434426937,870,"6",0.888450287786284,1
"34719",307,"0","5","5",0.0322576087806126,776,"5",0.943194553897495,1
"34720",331,"0","5","9",0.398324594708043,618,"11",0.943194553897495,1
"34722",461,"0","5","5",0.425326123628676,746,"11",0.943194553897495,1
"34723",457,"6","5","5",0.214439707822656,764,"6",0.888450287786284,1
"34724",391,"6","5","5",0.290040498394625,819,"11",0.943194553897495,1
"34725",368,"0","5","3",0.255080991519049,656,"5",0.888450287786284,1
"34729",296,"6","5","5",0.183459189924551,569,"6",0.888450287786284,1
"34730",327,"6","5","5",0.0402155867355567,736,"5",0.888450287786284,1
"34731",379,"6","5","9",0.0751750936111334,817,"6",0.888450287786284,1
"34732",490,"0","5","9",0.218418696800128,877,"5",0.888450287786284,1
"34733",310,"0","5","5",0.0274272258814686,665,"6",0.943194553897495,1
"34734",440,"6","5","5",0.210460718845184,757,"5",0.943194553897495,1
"34735",346,"0","5","3",0.00440468593830804,748,"6",0.943194553897495,1
"34736",355,"6","5","3",0.609211010514063,607,"11",0.943194553897495,1
"34737",391,"6","5","5",0.0433431817913568,703,"5",0.888450287786284,1
"34738",272,"0","5","9",0.147648289127303,557,"11",0.943194553897495,1
"34739",290,"0","5","3",0.0950700384984938,699,"6",0.888450287786284,1
"34740",410,"0","5","3",0.190565773957824,682,"6",0.943194553897495,1
"34741",400,"6","5","5",0.207333123789384,630,"6",0.888450287786284,1
"34742",444,"6","5","3",0.110985994408382,774,"11",0.888450287786284,1
"34743",289,"0","5","5",0.171522222992135,705,"11",0.888450287786284,1
"34744",219,"0","5","5",0.529631230964622,578,"11",0.888450287786284,1
"34745",402,"6","5","3",0.0194692479265244,701,"5",0.943194553897495,1
"34748",423,"6","5","3",0.0919424434426937,687,"6",0.888450287786284,1
"34749",352,"0","5","3",0.191417167879496,657,"5",0.888450287786284,1
"34751",255,"0","5","5",0.255080991519049,688,"11",0.943194553897495,1
"34753",361,"6","5","3",0.386387627775627,595,"11",0.943194553897495,1
"34754",406,"6","5","9",0.151627278104775,507,"6",0.888450287786284,1
"34755",325,"0","5","9",0.151627278104775,730,"6",0.943194553897495,1
"34756",358,"6","5","5",0.207333123789384,687,"5",0.943194553897495,1
"34757",371,"0","5","3",0.0154902589490523,703,"5",0.888450287786284,1
"34758",287,"6","5","5",0.122922961340798,735,"6",0.888450287786284,1
"34760",449,"6","5","9",0.211312112766856,679,"11",0.888450287786284,1
"34761",406,"6","5","9",0.274124542484737,742,"11",0.888450287786284,1
"34762",327,"0","5","3",0.286912903338825,632,"5",0.943194553897495,1
"34763",271,"6","5","5",0.438114484482764,613,"6",0.943194553897495,1
"34764",313,"0","5","5",0.0879634544652216,621,"5",0.943194553897495,1
"34767",419,"0","5","3",0.0362365977580846,690,"6",0.943194553897495,1
"34769",174,"4","0","5",0.628254561479752,214,"12",0.888450287786284,1
"34771",120,"4","0","5",0.325851399191874,191,"12",0.888450287786284,1
"34772",149,"4","0","3",0.481031969313285,204,"12",0.888450287786284,1
"34773",183,"4","0","5",0.12377435526247,187,"12",0.943194553897495,1
"34777",205,"4","0","5",0.0640895206003892,217,"12",0.943194553897495,1
"34778",163,"4","0","5",0.763540186713802,198,"12",0.943194553897495,1
"34779",195,"4","0","3",1.01421649229454,228,"12",0.888450287786284,1
"34780",164,"4","0","3",0.0123626638932522,205,"12",0.888450287786284,1
"34781",148,"4","0","5",0.0123626638932522,197,"12",0.0273721330556057,1
"34782",164,"4","0","3",0.381557244876483,198,"12",0.943194553897495,1
"34783",132,"4","0","3",0.301977465327042,179,"12",0.943194553897495,1
"34784",189,"4","0","5",0.329830388169346,222,"12",0.0273721330556057,1
"34786",188,"4","0","3",0.134859928273215,191,"12",0.0273721330556057,1
"34787",185,"4","0","3",0.485010958290757,208,"12",0.0273721330556057,1
"34788",190,"4","0","5",0.393494211808899,189,"12",0.888450287786284,1
"34789",174,"4","0","3",0.608359616592391,207,"12",0.888450287786284,1
"34790",171,"4","0","5",0.278103531462209,203,"12",0.943194553897495,1
"34791",121,"4","0","3",0.163564245037191,197,"12",0.943194553897495,1
"34793",173,"4","0","5",0.131732333217414,198,"12",0.0273721330556057,1
"34794",153,"4","0","5",0.843119966263244,192,"12",0.888450287786284,1
"34795",171,"4","0","5",0.162712851115519,202,"12",0.0273721330556057,1
"34796",122,"4","0","3",0.0203206418481963,189,"12",0.943194553897495,1
"34797",152,"4","0","5",0.0950700384984938,190,"12",0.888450287786284,1
"34800",105,"4","0","5",0.142817906228159,192,"12",0.943194553897495,1
"34802",215,"4","0","3",1.46384224674889,221,"12",0.0273721330556057,1
"34803",178,"4","0","3",0.158733862138047,196,"12",0.888450287786284,1
"34804",113,"4","0","5",0.0632381266787172,208,"12",0.943194553897495,1
"34806",128,"4","0","5",0.0601105316229171,193,"12",0.888450287786284,1
"34807",168,"4","0","3",0.608359616592391,215,"12",0.888450287786284,1
"34808",158,"4","0","5",0.445221068516036,222,"12",0.943194553897495,1
"34809",169,"4","0","3",0.572548715795143,196,"12",0.943194553897495,1
"34810",212,"4","0","3",0.329830388169346,192,"12",0.888450287786284,1
"34811",180,"4","0","3",0.345746344079234,216,"12",0.943194553897495,1
"34812",135,"4","0","5",0.0592591377012451,187,"12",0.888450287786284,1
"34814",140,"4","0","3",0.33778836612429,193,"12",0.888450287786284,1
"34815",135,"4","0","3",0.333809377146818,207,"12",0.0273721330556057,1
"34816",158,"4","0","5",0.170670829070463,199,"12",0.0273721330556057,1
"34817",103,"4","0","5",0.258208586574849,177,"12",0.943194553897495,1
"34818",189,"4","0","3",0.0592591377012451,193,"12",0.888450287786284,1
"34819",148,"4","0","3",0.31476582618113,166,"12",0.943194553897495,1
"34820",226,"4","0","3",1.03013244820443,213,"12",0.943194553897495,1
"34821",145,"4","0","5",0.127753344239942,186,"12",0.943194553897495,1
"34822",202,"4","0","5",0.2192700907218,192,"12",0.0273721330556057,1
"34823",201,"4","0","5",0.496947925223173,211,"12",0.943194553897495,1
"34824",143,"4","0","5",0.676002429209417,199,"12",0.943194553897495,1
"34825",183,"4","0","5",0.178628807025407,195,"12",0.888450287786284,1
"34826",150,"4","0","5",0.45317904647098,205,"12",0.0273721330556057,1
"34827",160,"4","0","5",0.33466077106849,178,"12",0.943194553897495,1
"34828",155,"4","0","5",0.130880939295742,195,"12",0.943194553897495,1
"34829",146,"4","0","5",0.0163416528707243,196,"12",0.943194553897495,1
"34832",157,"4","0","3",0.333809377146818,194,"12",0.943194553897495,1
"34834",160,"4","0","5",0.234334652710016,186,"12",0.943194553897495,1
"34835",163,"4","0","3",0.735687263871498,216,"12",0.0273721330556057,1
"34836",112,"4","0","5",0.130880939295742,183,"12",0.888450287786284,1
"34840",171,"4","0","3",0.242292630664961,203,"12",0.943194553897495,1
"34841",130,"4","0","3",0.118943972363326,188,"12",0.888450287786284,1
"34842",221,"4","0","5",0.791393109556107,199,"12",0.943194553897495,1
"34843",223,"4","0","5",0.0950700384984938,205,"12",0.888450287786284,1
"34846",113,"4","0","5",0.0473221707688289,182,"12",0.0273721330556057,1
"34849",171,"4","0","3",0.198523751912768,192,"12",0.943194553897495,1
"34850",191,"4","0","3",0.640191528412168,193,"12",0.888450287786284,1
"34852",198,"4","0","5",0.12690195031827,193,"12",0.943194553897495,1
"34853",123,"4","0","3",0.114964983385854,204,"12",0.0273721330556057,1
"34854",134,"4","0","3",0.243144024586632,196,"12",0.888450287786284,1
"34855",157,"4","0","5",0.711813330006665,192,"12",0.0273721330556057,1
"34856",166,"4","0","3",0.389515222831427,206,"12",0.888450287786284,1
"34857",85,"4","0","3",0.182607796002879,174,"12",0.0273721330556057,1
"34858",88,"4","0","5",0.0123626638932522,188,"12",0.943194553897495,1
"34859",168,"4","0","5",0.321872410214402,196,"12",0.943194553897495,1
"34860",193,"4","0","3",1.00227952536213,204,"12",0.888450287786284,1
"34861",179,"4","0","3",0.584485682727559,197,"12",0.943194553897495,1
"34862",199,"4","0","5",0.723750296939081,207,"12",0.0273721330556057,1
"34863",143,"4","0","3",0.500926914200645,207,"12",0.943194553897495,1
"34864",150,"4","0","5",0.377578255899011,192,"12",0.0273721330556057,1
"34865",167,"4","0","5",0.703855352051721,183,"12",0.0273721330556057,1
"34866",157,"4","0","3",0.0632381266787172,194,"12",0.888450287786284,1
"34867",175,"4","0","3",0.206481729867712,192,"12",0.0273721330556057,1
"34868",176,"4","0","3",0.309935443281986,181,"12",0.943194553897495,1
"34869",196,"4","0","5",1.04604840411432,220,"12",0.888450287786284,1
"34870",185,"4","0","5",0.500926914200645,211,"12",0.888450287786284,1
"34871",129,"4","0","5",0.628254561479752,208,"12",0.943194553897495,1
"34873",166,"4","0","5",0.242292630664961,207,"12",0.0273721330556057,1
"34874",130,"4","0","5",0.338639760045962,200,"12",0.0273721330556057,1
"34875",68,"4","0","5",0.728580679838225,157,"12",0.943194553897495,1
"34876",147,"4","0","3",0.425326123628676,216,"12",0.943194553897495,1
"34877",167,"4","0","3",0.309935443281986,197,"12",0.943194553897495,1
"34878",129,"4","0","3",0.203354134811912,191,"12",0.943194553897495,1
"34879",88,"4","0","5",0.0711961046336614,173,"12",0.0273721330556057,1
"34880",157,"4","0","3",0.771498164668746,203,"12",0.888450287786284,1
"34881",127,"4","0","5",0.405431178741316,187,"12",0.943194553897495,1
"34882",177,"4","0","5",0.687939396141833,203,"12",0.943194553897495,1
"34883",158,"4","0","3",0.0481735646905009,209,"12",0.943194553897495,1
"34884",182,"4","0","3",0.409410167718788,214,"12",0.0273721330556057,1
"34885",115,"4","0","5",0.223249079699272,176,"12",0.0273721330556057,1
"34887",184,"4","0","3",0.652128495344584,212,"12",0.0273721330556057,1
"34888",165,"4","0","5",0.54867478193031,209,"12",0.943194553897495,1
"34889",180,"4","0","5",0.158733862138047,195,"12",0.0273721330556057,1
"34890",171,"4","0","5",0.461137024425925,219,"12",0.888450287786284,1
"34892",207,"4","0","3",1.18531301832584,208,"12",0.888450287786284,1
"34893",209,"4","0","5",0.461137024425925,196,"12",0.888450287786284,1
"34894",108,"4","0","5",0.625126966423952,178,"12",0.943194553897495,1
"34895",159,"4","0","5",0.827204010353355,216,"12",0.943194553897495,1
"34896",150,"4","0","5",1.0062585143396,219,"12",0.943194553897495,1
"34897",137,"4","0","3",0.358534704933323,185,"12",0.0273721330556057,1
"34898",213,"4","0","3",0.286061509417153,188,"12",0.0273721330556057,1
"34901",193,"4","0","3",0.162712851115519,214,"12",0.888450287786284,1
"34902",115,"4","0","5",0.00838367491578012,191,"12",0.943194553897495,1
"34903",177,"4","0","3",0.886888845015437,195,"12",0.943194553897495,1
"34904",134,"4","0","5",0.648149506367112,229,"12",0.943194553897495,1
"34905",109,"4","0","3",0.691918385119305,206,"12",0.943194553897495,1
"34906",183,"4","0","3",0.449200057493508,191,"12",0.943194553897495,1
"34907",171,"4","0","5",0.0910910495210217,178,"12",0.888450287786284,1
"34908",212,"4","0","3",0.62427557250228,209,"12",0.0273721330556057,1
"34909",181,"4","0","5",0.584485682727559,194,"12",0.888450287786284,1
"34910",131,"4","0","3",0.313914432259458,193,"12",0.943194553897495,1
"34911",177,"4","0","5",0.45317904647098,202,"12",0.943194553897495,1
"34912",101,"4","0","3",0.613189999491535,164,"12",0.888450287786284,1
"34913",121,"4","0","3",0.0274272258814686,204,"12",0.943194553897495,1
"34914",196,"4","0","3",0.95055266865499,208,"12",0.888450287786284,1
"34915",127,"4","0","3",0.190565773957824,172,"12",0.943194553897495,1
"34916",156,"4","0","5",0.210460718845184,193,"12",0.943194553897495,1
"34917",166,"4","0","5",0.572548715795143,194,"12",0.888450287786284,1
"34918",177,"4","0","5",0.142817906228159,193,"12",0.888450287786284,1
"34920",186,"4","0","5",0.282082520439681,204,"12",0.0273721330556057,1
"34921",175,"4","0","3",0.0831330715660776,188,"12",0.888450287786284,1
"34922",177,"4","0","3",0.103028016453438,208,"12",0.888450287786284,1
"34923",141,"4","0","5",0.414240550617932,164,"12",0.943194553897495,1
"34924",158,"4","0","3",0.532758826020422,187,"12",0.0273721330556057,1
"34925",194,"4","0","5",0.301977465327042,188,"12",0.888450287786284,1
"34926",187,"4","0","3",0.767519175691274,210,"12",0.888450287786284,1
"34927",158,"4","0","3",0.345746344079234,213,"12",0.0273721330556057,1
"34928",154,"4","0","3",0.274124542484737,198,"12",0.943194553897495,1
"34929",157,"4","0","5",0.485010958290757,187,"12",0.0273721330556057,1
"34931",148,"4","0","3",0.214439707822656,207,"12",0.0273721330556057,1
"34932",126,"4","0","3",0.828055404275027,142,"12",0.0273721330556057,1
"34934",141,"4","0","5",0.183459189924551,182,"12",0.943194553897495,1
"34935",106,"4","0","5",0.146796895205631,197,"12",0.943194553897495,1
"34936",167,"4","0","5",0.723750296939081,196,"12",0.888450287786284,1
"34940",156,"4","0","5",0.12690195031827,175,"12",0.888450287786284,1
"34941",141,"4","0","5",0.819246032398411,198,"12",0.0273721330556057,1
"34942",186,"4","0","3",0.449200057493508,200,"12",0.943194553897495,1
"34944",191,"4","0","5",0.325851399191874,217,"12",0.888450287786284,1
"34945",121,"4","0","5",0.386387627775627,177,"12",0.888450287786284,1
"34946",133,"4","0","3",0.107858399352582,181,"12",0.888450287786284,1
"34947",100,"4","0","3",0.0839844654877495,190,"12",0.0273721330556057,1
"34948",121,"4","0","3",0.274124542484737,205,"12",0.0273721330556057,1
"34949",205,"4","0","3",1.2489768419654,220,"12",0.0273721330556057,1
"34950",155,"4","0","3",0.41338915669626,196,"12",0.0273721330556057,1
"34951",136,"4","0","5",0.0720474985553333,190,"12",0.0273721330556057,1
"34952",121,"4","0","5",0.454030440392652,179,"12",0.888450287786284,1
"34954",144,"4","0","3",0.0791540825886055,176,"12",0.888450287786284,1
"34955",226,"4","0","3",1.29672470969506,238,"12",0.943194553897495,1
"34956",174,"4","0","5",0.389515222831427,177,"12",0.888450287786284,1
"34957",168,"4","0","3",0.576527704772615,194,"12",0.888450287786284,1
"34958",158,"4","0","3",0.504905903178117,190,"12",0.943194553897495,1
"34959",160,"4","0","3",0.711813330006665,212,"12",0.943194553897495,1
"34960",133,"4","0","3",0.309935443281986,205,"12",0.943194553897495,1
"34961",130,"4","0","5",0.50888489215559,201,"12",0.943194553897495,1
"34963",174,"4","0","3",0.914741767857741,238,"12",0.943194553897495,1
"34964",149,"4","0","3",0.425326123628676,217,"12",0.943194553897495,1
"34965",206,"4","0","3",0.85505693319566,234,"12",0.943194553897495,1
"34966",182,"4","0","5",0.715792318984137,239,"12",0.943194553897495,1
"34967",119,"4","0","3",0.0234482369039965,196,"12",0.888450287786284,1
